method,method_rank,row,timestamp,score,score_pct,consensus_score,consensus_rank,available_method_count,missing_method_count,methods_available,methods_missing
itrans,1,584,2024-06-07,681.4837646484375,1.0,1.0,1,3,2,itrans;datamole;gpt4ts,calf;units
itrans,2,541,2024-04-25,408.8232421875,0.9983333333333333,0.9989999999999999,2,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,3,538,2024-04-22,177.86773681640625,0.9966666666666667,0.9959166666666667,3,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,4,539,2024-04-23,130.94448852539062,0.995,0.9425277777777777,17,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,5,517,2024-04-01,76.6320571899414,0.9933333333333333,0.6921805555555556,105,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,6,513,2024-03-28,66.37002563476562,0.9916666666666667,0.9847777777777778,6,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,7,580,2024-06-03,61.42938995361328,0.99,0.9916666666666667,4,3,2,itrans;datamole;gpt4ts,calf;units
itrans,8,588,2024-06-11,55.810420989990234,0.9883333333333333,0.9838888888888889,7,3,2,itrans;datamole;gpt4ts,calf;units
itrans,9,120,2023-03-01,50.05564880371094,0.9866666666666667,0.986125,5,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,10,568,2024-05-22,48.12455368041992,0.985,0.7875277777777778,71,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,11,533,2024-04-17,47.85273742675781,0.9833333333333333,0.7995555555555556,63,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,12,540,2024-04-24,44.59052658081055,0.9816666666666667,0.5250138888888889,246,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,13,591,2024-06-14,44.39700698852539,0.98,0.7438888888888888,83,3,2,itrans;datamole;gpt4ts,calf;units
itrans,14,566,2024-05-20,38.43867492675781,0.9783333333333334,0.788638888888889,70,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,15,598,2024-06-21,38.36448669433594,0.9766666666666667,0.7627777777777777,77,3,2,itrans;datamole;gpt4ts,calf;units
itrans,16,562,2024-05-16,33.2144775390625,0.975,0.9070694444444445,27,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,17,153,2023-04-03,32.91797637939453,0.9733333333333334,0.9815277777777777,10,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,18,509,2024-03-24,31.23666763305664,0.9716666666666667,0.8890138888888888,31,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,19,581,2024-06-04,30.090635299682617,0.97,0.9833333333333334,8,3,2,itrans;datamole;gpt4ts,calf;units
itrans,20,505,2024-03-20,30.000289916992188,0.9683333333333334,0.7035,104,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,21,523,2024-04-07,29.934797286987305,0.9666666666666667,0.8642361111111112,38,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,22,593,2024-06-16,27.302074432373047,0.965,0.8516666666666666,43,3,2,itrans;datamole;gpt4ts,calf;units
itrans,23,547,2024-05-01,26.649381637573242,0.9633333333333334,0.5822777777777779,187,5,0,itrans;calf;units;datamole;gpt4ts,
itrans,24,583,2024-06-06,25.99683952331543,0.9616666666666667,0.9738888888888889,11,3,2,itrans;datamole;gpt4ts,calf;units
itrans,25,582,2024-06-05,25.234081268310547,0.96,0.9822222222222222,9,3,2,itrans;datamole;gpt4ts,calf;units
calf,1,541,2024-04-25,492.5563049316406,1.0,0.9989999999999999,2,5,0,itrans;calf;units;datamole;gpt4ts,
calf,2,539,2024-04-23,203.68846130371094,0.9982638888888888,0.9425277777777777,17,5,0,itrans;calf;units;datamole;gpt4ts,
calf,3,538,2024-04-22,156.6365203857422,0.9965277777777778,0.9959166666666667,3,5,0,itrans;calf;units;datamole;gpt4ts,
calf,4,481,2024-02-25,68.91654205322266,0.9947916666666666,0.6715416666666666,124,5,0,itrans;calf;units;datamole;gpt4ts,
calf,5,120,2023-03-01,57.40336608886719,0.9930555555555556,0.986125,5,5,0,itrans;calf;units;datamole;gpt4ts,
calf,6,153,2023-04-03,30.957773208618164,0.9913194444444444,0.9815277777777777,10,5,0,itrans;calf;units;datamole;gpt4ts,
calf,7,534,2024-04-18,29.984966278076172,0.9895833333333334,0.9180972222222223,23,5,0,itrans;calf;units;datamole;gpt4ts,
calf,8,559,2024-05-13,28.99299430847168,0.9878472222222222,0.8148333333333333,61,5,0,itrans;calf;units;datamole;gpt4ts,
calf,9,513,2024-03-28,28.634424209594727,0.9861111111111112,0.9847777777777778,6,5,0,itrans;calf;units;datamole;gpt4ts,
calf,10,505,2024-03-20,27.12579917907715,0.984375,0.7035,104,5,0,itrans;calf;units;datamole;gpt4ts,
calf,11,522,2024-04-06,23.3273983001709,0.9826388888888888,0.5538194444444444,216,5,0,itrans;calf;units;datamole;gpt4ts,
calf,12,494,2024-03-09,21.51096534729004,0.9809027777777778,0.6685,127,5,0,itrans;calf;units;datamole;gpt4ts,
calf,13,489,2024-03-04,20.07199478149414,0.9791666666666666,0.7437222222222222,84,5,0,itrans;calf;units;datamole;gpt4ts,
calf,14,512,2024-03-27,18.89759635925293,0.9774305555555556,0.7889444444444444,69,5,0,itrans;calf;units;datamole;gpt4ts,
calf,15,573,2024-05-27,18.376911163330078,0.9756944444444444,0.7891805555555556,68,5,0,itrans;calf;units;datamole;gpt4ts,
calf,16,504,2024-03-19,17.75443458557129,0.9739583333333334,0.8411388888888889,49,5,0,itrans;calf;units;datamole;gpt4ts,
calf,17,150,2023-03-31,16.376571655273438,0.9722222222222222,0.9635694444444445,12,5,0,itrans;calf;units;datamole;gpt4ts,
calf,18,544,2024-04-28,15.60515022277832,0.9704861111111112,0.9475972222222223,16,5,0,itrans;calf;units;datamole;gpt4ts,
calf,19,529,2024-04-13,14.793705940246582,0.96875,0.9167222222222222,25,5,0,itrans;calf;units;datamole;gpt4ts,
calf,20,571,2024-05-25,14.179443359375,0.9670138888888888,0.7895694444444444,67,5,0,itrans;calf;units;datamole;gpt4ts,
calf,21,528,2024-04-12,13.449913024902344,0.9652777777777778,0.6033333333333333,167,5,0,itrans;calf;units;datamole;gpt4ts,
calf,22,565,2024-05-19,13.264450073242188,0.9635416666666666,0.7904305555555555,66,5,0,itrans;calf;units;datamole;gpt4ts,
calf,23,167,2023-04-17,11.834325790405273,0.9618055555555556,0.5659444444444445,203,5,0,itrans;calf;units;datamole;gpt4ts,
calf,24,558,2024-05-12,11.126029014587402,0.9600694444444444,0.9194861111111111,22,5,0,itrans;calf;units;datamole;gpt4ts,
calf,25,498,2024-03-13,10.724458694458008,0.9583333333333334,0.6450416666666667,144,5,0,itrans;calf;units;datamole;gpt4ts,
units,1,541,2024-04-25,110.51094818115234,1.0,0.9989999999999999,2,5,0,itrans;calf;units;datamole;gpt4ts,
units,2,540,2024-04-24,37.989986419677734,0.9982638888888888,0.5250138888888889,246,5,0,itrans;calf;units;datamole;gpt4ts,
